gtm,year,game_date,era_cum,h_cum,hr_cum,er_cum,so_cum
125,1989,1989-08-21,3.22,1023,81,402,607
126,1989,1989-08-22,3.19,1027,81,402,609
127,1989,1989-08-23,3.17,1032,81,402,614
128,1989,1989-08-25,3.17,1044,84,406,619
129,1989,1989-08-26,3.17,1049,84,409,628
130,1989,1989-08-27,3.19,1059,85,415,630
131,1989,1989-08-28,3.23,1071,86,423,632
132,1989,1989-08-29,3.25,1079,89,429,635
133,1989,1989-08-30,3.24,1085,90,431,638
134,1989,1989-09-01,3.22,1090,90,431,643
135,1989,1989-09-02,3.21,1096,92,433,648
136,1989,1989-09-03,3.18,1103,92,433,652
137,1989,1989-09-04,3.22,1116,94,441,660
138,1989,1989-09-05,3.24,1123,96,447,665
139,1989,1989-09-06,3.23,1131,96,448,669
140,1989,1989-09-07,3.24,1136,98,453,674
141,1989,1989-09-08,3.25,1143,101,458,678
142,1989,1989-09-09,3.26,1149,101,462,683
143,1989,1989-09-10,3.26,1156,102,465,690
144,1989,1989-09-11,3.25,1161,103,467,699
145,1989,1989-09-12,3.27,1169,105,473,706
146,1989,1989-09-13,3.29,1180,106,480,713
147,1989,1989-09-14,3.28,1190,106,483,721
148,1989,1989-09-15,3.29,1201,107,488,722
149,1989,,3.29,1209,108,491,726
150,1989,,3.3,1219,111,496,734
151,1989,1989-09-19,3.29,1234,111,498,737
152,1989,1989-09-20,3.31,1243,111,505,744
153,1989,1989-09-21,3.31,1250,113,508,752
154,1989,1989-09-22,3.31,1257,114,511,758
155,1989,1989-09-23,3.29,1264,115,512,765
156,1989,1989-09-24,3.29,1272,115,514,769
157,1989,1989-09-25,3.3,1281,116,519,772
158,1989,1989-09-26,3.29,1287,116,521,776
159,1989,1989-09-27,3.28,1291,116,522,785
160,1989,1989-09-29,3.27,1300,117,523,793
161,1989,1989-09-30,3.3,1313,119,532,798
162,1989,1989-10-01,3.3,1320,120,535,802
1,1988,1988-04-04,1.0,3,1,1,3
2,1988,1988-04-05,2.12,7,1,4,9
3,1988,1988-04-07,1.73,13,2,5,15
4,1988,1988-04-08,1.54,18,2,6,22
5,1988,1988-04-09,1.43,27,3,7,23
6,1988,1988-04-10,2.04,36,4,12,25
7,1988,1988-04-11,2.32,44,4,16,31
8,1988,1988-04-12,2.41,51,4,19,35
9,1988,1988-04-13,2.52,58,4,23,41
10,1988,1988-04-15,2.47,66,5,25,46
11,1988,1988-04-16,2.45,73,6,27,51
12,1988,1988-04-17,2.58,78,7,31,56
13,1988,1988-04-18,2.48,89,8,33,65
14,1988,1988-04-19,2.88,98,10,41,70
15,1988,1988-04-20,2.89,107,12,44,71
16,1988,1988-04-21,3.04,118,15,50,77
17,1988,1988-04-23,3.44,130,16,60,86
18,1988,1988-04-24,3.47,138,16,64,92
19,1988,1988-04-26,3.39,144,16,66,94
20,1988,1988-04-27,3.42,154,18,70,100
21,1988,1988-04-28,3.34,158,18,72,107
22,1988,1988-04-29,3.33,167,20,75,111
23,1988,1988-04-30,3.17,173,20,76,118
24,1988,1988-05-01,3.12,183,20,78,119
25,1988,1988-05-02,3.04,194,20,79,126
26,1988,1988-05-03,2.93,201,20,79,131
27,1988,1988-05-04,3.0,214,21,84,134
28,1988,1988-05-06,3.01,219,23,87,142
29,1988,1988-05-07,2.94,225,23,88,143
30,1988,1988-05-08,3.25,242,25,100,150
31,1988,1988-05-09,3.34,252,27,106,156
32,1988,1988-05-10,3.43,262,27,112,159
33,1988,1988-05-11,3.34,277,27,115,168
34,1988,1988-05-12,3.62,295,28,128,172
35,1988,1988-05-13,3.52,298,28,128,177
36,1988,1988-05-14,3.48,304,29,130,183
37,1988,1988-05-15,3.42,310,29,131,191
38,1988,1988-05-16,3.41,318,31,134,199
39,1988,1988-05-17,3.47,333,31,140,208
40,1988,1988-05-18,3.41,337,32,141,214
41,1988,1988-05-20,3.38,347,33,143,216
42,1988,1988-05-21,3.39,359,34,147,223
43,1988,1988-05-22,3.36,363,35,149,230
44,1988,1988-05-24,3.33,370,36,151,234
45,1988,1988-05-25,3.35,379,36,155,244
46,1988,1988-05-26,3.32,387,37,157,248
47,1988,1988-05-27,3.37,396,38,162,258
48,1988,1988-05-28,3.38,404,39,166,267
49,1988,1988-05-29,3.39,408,40,170,275
50,1988,1988-05-30,3.39,417,40,173,278
51,1988,1988-05-31,3.36,425,40,175,285
52,1988,1988-06-01,3.32,430,41,176,290
53,1988,1988-06-03,3.41,444,42,184,293
54,1988,1988-06-04,3.38,451,42,186,297
55,1988,1988-06-05,3.37,458,42,189,299
56,1988,1988-06-07,3.31,460,42,189,305
57,1988,1988-06-08,3.34,469,42,194,310
58,1988,1988-06-09,3.35,477,43,198,319
59,1988,1988-06-10,3.4,488,43,204,324
60,1988,1988-06-11,3.39,497,44,207,331
61,1988,1988-06-12,3.48,511,44,216,337
62,1988,1988-06-13,3.54,520,46,223,344
63,1988,1988-06-14,3.51,529,47,224,349
64,1988,1988-06-15,3.49,538,47,226,352
65,1988,1988-06-17,3.52,547,47,231,361
66,1988,1988-06-18,3.51,555,48,234,369
67,1988,1988-06-19,3.51,564,49,237,372
68,1988,1988-06-20,3.48,567,49,239,378
69,1988,1988-06-21,3.55,576,49,247,382
70,1988,1988-06-22,3.57,588,50,252,389
71,1988,1988-06-24,3.52,590,50,252,393
72,1988,1988-06-25,3.49,593,50,253,397
73,1988,1988-06-26,3.5,596,50,257,404
74,1988,1988-06-27,3.57,614,50,266,411
75,1988,1988-06-28,3.62,626,53,273,413
76,1988,1988-06-29,3.6,634,53,275,416
77,1988,1988-07-01,3.61,646,53,280,418
78,1988,1988-07-02,3.58,654,54,281,427
79,1988,1988-07-03,3.53,657,54,281,431
80,1988,1988-07-04,3.52,665,55,284,438
81,1988,1988-07-05,3.48,671,55,284,440
82,1988,1988-07-06,3.44,678,55,284,444
83,1988,1988-07-08,3.4,682,55,284,449
84,1988,1988-07-09,3.38,689,55,286,453
85,1988,1988-07-10,3.35,694,55,287,458
86,1988,1988-07-14,3.42,707,55,296,463
87,1988,1988-07-15,3.48,718,57,304,470
88,1988,1988-07-16,3.56,729,57,314,474
89,1988,1988-07-17,3.58,737,58,319,481
90,1988,1988-07-18,3.62,748,58,326,490
91,1988,1988-07-19,3.59,753,58,327,494
92,1988,1988-07-20,3.57,759,58,329,502
93,1988,1988-07-21,3.61,770,58,335,508
94,1988,1988-07-22,3.6,780,59,339,519
95,1988,1988-07-23,3.62,789,60,344,525
96,1988,1988-07-24,3.58,796,60,344,526
97,1988,1988-07-25,3.55,801,60,345,534
98,1988,,3.59,812,62,352,537
99,1988,,3.6,822,62,357,546
100,1988,1988-07-27,3.56,826,62,357,551
101,1988,1988-07-29,3.55,832,63,360,555
102,1988,1988-07-30,3.53,838,63,361,561
103,1988,,3.51,845,64,363,565
104,1988,,3.48,855,64,364,572
105,1988,1988-08-01,3.45,860,64,364,575
106,1988,1988-08-02,3.54,878,67,377,580
107,1988,1988-08-03,3.52,884,67,379,587
108,1988,1988-08-05,3.57,893,68,387,590
109,1988,1988-08-06,3.6,907,68,393,592
110,1988,1988-08-07,3.59,913,68,396,596
111,1988,1988-08-08,3.58,917,69,398,604
112,1988,1988-08-09,3.57,925,69,401,609
113,1988,1988-08-10,3.54,926,69,401,617
114,1988,1988-08-11,3.51,931,69,401,620
115,1988,1988-08-12,3.54,943,70,407,629
116,1988,1988-08-13,3.52,951,70,409,638
117,1988,1988-08-14,3.52,963,70,413,641
118,1988,1988-08-15,3.5,968,70,414,647
119,1988,1988-08-16,3.58,983,72,426,656
120,1988,1988-08-17,3.55,985,72,426,660
121,1988,1988-08-18,3.52,990,72,427,671
122,1988,1988-08-19,3.5,996,72,428,682
123,1988,1988-08-20,3.49,1002,72,430,694
124,1988,1988-08-21,3.49,1011,73,433,695
125,1988,1988-08-22,3.48,1016,73,435,703
126,1988,1988-08-23,3.45,1025,73,437,710
127,1988,1988-08-24,3.46,1040,75,442,719
128,1988,1988-08-26,3.45,1046,75,443,721
129,1988,1988-08-27,3.44,1051,75,445,724
130,1988,1988-08-28,3.44,1063,75,448,731
131,1988,1988-08-29,3.43,1068,75,450,734
132,1988,1988-08-30,3.43,1074,76,453,738
133,1988,1988-08-31,3.41,1082,77,455,746
134,1988,1988-09-02,3.46,1096,80,464,754
135,1988,1988-09-03,3.46,1108,82,469,760
136,1988,1988-09-04,3.46,1116,82,472,767
137,1988,1988-09-05,3.47,1128,83,477,774
138,1988,1988-09-06,3.46,1134,83,480,778
139,1988,1988-09-07,3.47,1143,84,484,784
140,1988,1988-09-08,3.46,1151,84,486,787
141,1988,1988-09-09,3.45,1164,84,490,790
142,1988,1988-09-10,3.44,1172,84,492,794
143,1988,1988-09-11,3.45,1180,87,496,799
144,1988,1988-09-12,3.44,1186,89,498,802
145,1988,1988-09-13,3.42,1194,89,499,805
146,1988,1988-09-14,3.43,1205,89,504,806
147,1988,1988-09-16,3.44,1212,90,508,808
148,1988,1988-09-17,3.43,1223,90,510,810
149,1988,1988-09-18,3.42,1228,92,513,815
150,1988,1988-09-19,3.41,1238,92,515,820
151,1988,1988-09-20,3.42,1245,93,519,823
152,1988,1988-09-21,3.43,1254,95,524,827
153,1988,1988-09-22,3.43,1263,95,527,834
154,1988,1988-09-23,3.43,1270,96,530,835
155,1988,1988-09-24,3.44,1280,96,535,843
156,1988,1988-09-25,3.41,1282,96,535,850
157,1988,1988-09-26,3.42,1291,96,539,857
158,1988,1988-09-27,3.42,1302,97,542,860
159,1988,1988-09-28,3.4,1308,98,543,863
160,1988,1988-09-30,3.41,1313,98,548,868
161,1988,1988-10-01,3.41,1320,99,550,873
162,1988,1988-10-02,3.39,1323,99,550,875
1,1987,1987-04-06,2.25,11,1,3,6
2,1987,1987-04-07,2.14,17,2,5,10
3,1987,1987-04-08,1.8,23,2,6,17
4,1987,1987-04-09,1.62,32,2,7,25
5,1987,1987-04-10,1.8,40,2,10,36
6,1987,1987-04-11,2.33,48,4,15,40
7,1987,1987-04-12,3.0,60,5,22,43
8,1987,1987-04-13,3.36,72,8,28,47
9,1987,1987-04-14,3.21,82,8,30,56
10,1987,1987-04-15,2.9,85,8,30,63
11,1987,1987-04-17,2.82,93,8,32,73
12,1987,1987-04-18,2.65,99,8,33,78
13,1987,1987-04-19,2.68,111,9,36,87
14,1987,1987-04-20,2.7,117,9,39,93
15,1987,1987-04-21,3.21,132,12,50,104
16,1987,1987-04-22,3.14,140,12,52,110
17,1987,1987-04-24,3.19,151,12,56,116
18,1987,1987-04-25,3.25,159,13,60,119
19,1987,1987-04-26,3.29,169,14,64,123
20,1987,1987-04-27,3.27,175,15,67,131
21,1987,1987-04-28,3.21,182,17,69,132
22,1987,1987-04-29,3.4,195,18,76,136
23,1987,1987-04-30,3.34,202,18,78,139
24,1987,1987-05-01,3.38,209,20,82,143
25,1987,1987-05-02,3.26,217,20,82,149
26,1987,1987-05-04,3.29,225,20,86,154
27,1987,1987-05-05,3.35,238,20,91,164
28,1987,1987-05-06,3.55,248,22,100,169
29,1987,1987-05-07,3.47,255,23,101,180
30,1987,1987-05-08,3.42,260,24,103,189
31,1987,1987-05-09,3.44,269,24,107,195
32,1987,1987-05-10,3.43,281,25,111,205
33,1987,1987-05-12,3.51,290,26,117,213
34,1987,1987-05-13,3.61,306,28,124,218
35,1987,1987-05-15,3.74,317,31,132,225
36,1987,1987-05-16,3.74,328,32,136,234
37,1987,1987-05-17,3.81,342,33,142,245
38,1987,1987-05-18,3.91,352,33,149,251
39,1987,1987-05-19,3.86,361,33,151,260
40,1987,1987-05-20,3.94,372,34,158,267
41,1987,1987-05-22,3.86,377,34,159,274
42,1987,1987-05-23,3.99,385,36,168,280
43,1987,1987-05-24,3.95,393,37,170,284
44,1987,1987-05-25,4.04,406,37,178,289
45,1987,1987-05-26,4.02,413,37,181,300
46,1987,1987-05-27,4.02,423,40,185,305
47,1987,1987-05-29,4.14,440,41,195,308
48,1987,1987-05-30,4.18,450,42,201,312
49,1987,1987-05-31,4.1,455,42,201,319
50,1987,1987-06-01,4.05,458,43,203,329
51,1987,1987-06-02,4.11,469,45,210,338
52,1987,1987-06-03,4.03,477,45,210,342
53,1987,1987-06-05,4.06,488,45,215,350
54,1987,1987-06-06,4.02,498,45,218,361
55,1987,1987-06-07,3.97,503,45,219,366
56,1987,1987-06-08,4.03,512,46,226,369
57,1987,1987-06-09,3.99,521,46,228,373
58,1987,1987-06-10,3.99,527,49,232,383
59,1987,1987-06-11,3.92,534,49,232,389
60,1987,1987-06-12,3.94,545,50,237,398
61,1987,1987-06-13,4.04,556,51,247,407
62,1987,1987-06-14,4.03,567,52,250,412
63,1987,1987-06-16,4.08,577,54,257,417
64,1987,1987-06-17,4.09,588,55,261,419
65,1987,1987-06-18,4.06,596,57,263,427
66,1987,1987-06-19,4.07,604,57,268,438
67,1987,1987-06-20,4.17,616,59,278,445
68,1987,1987-06-21,4.14,622,60,280,450
69,1987,1987-06-23,4.14,631,60,284,454
70,1987,1987-06-24,4.1,640,60,286,460
71,1987,1987-06-25,4.11,651,61,291,468
72,1987,1987-06-26,4.18,664,65,300,474
73,1987,1987-06-27,4.2,675,66,306,484
74,1987,1987-06-28,4.2,682,69,310,493
75,1987,1987-06-29,4.16,685,69,311,496
76,1987,1987-06-30,4.13,692,71,313,502
77,1987,1987-07-01,4.1,703,71,315,507
78,1987,1987-07-03,4.06,711,72,316,516
79,1987,1987-07-04,4.08,726,73,321,522
80,1987,1987-07-05,4.08,735,74,325,535
81,1987,,4.08,742,76,329,543
82,1987,,4.07,754,76,332,547
83,1987,1987-07-07,4.07,768,77,338,559
84,1987,1987-07-08,4.05,779,79,342,566
85,1987,1987-07-09,4.08,791,80,349,575
86,1987,1987-07-10,4.09,804,81,356,579
87,1987,1987-07-11,4.06,812,82,357,588
88,1987,1987-07-12,4.05,820,83,360,595
89,1987,1987-07-16,4.05,826,84,364,602
90,1987,1987-07-17,4.05,833,85,368,615
91,1987,1987-07-18,4.03,841,86,370,616
92,1987,1987-07-19,4.02,848,86,373,629
93,1987,1987-07-20,4.04,857,88,379,636
94,1987,1987-07-21,3.99,863,88,379,640
95,1987,1987-07-22,3.97,868,88,381,644
96,1987,1987-07-24,3.95,875,88,383,651
97,1987,1987-07-25,3.95,883,89,387,657
98,1987,,3.93,891,89,389,665
99,1987,,3.9,898,89,390,668
100,1987,1987-07-27,3.89,905,91,394,680
101,1987,1987-07-28,3.88,915,91,396,685
102,1987,1987-07-29,3.86,921,93,398,688
103,1987,1987-07-31,3.91,930,95,407,695
104,1987,1987-08-01,3.9,940,96,410,700
105,1987,1987-08-02,3.91,952,98,415,707
106,1987,1987-08-03,3.91,964,100,420,716
107,1987,1987-08-04,3.9,974,100,423,721
108,1987,1987-08-05,3.92,990,100,429,728
109,1987,1987-08-07,3.89,995,100,430,730
110,1987,1987-08-08,3.87,999,101,432,735
111,1987,,3.86,1004,102,434,742
112,1987,,3.84,1010,103,436,744
113,1987,1987-08-10,3.85,1021,104,441,750
114,1987,1987-08-11,3.87,1034,107,447,758
115,1987,1987-08-12,3.84,1037,108,448,762
116,1987,1987-08-13,3.85,1045,111,454,770
117,1987,1987-08-14,3.86,1052,111,458,777
118,1987,1987-08-15,3.82,1056,111,458,784
119,1987,1987-08-16,3.79,1059,111,458,788
120,1987,1987-08-18,3.82,1071,114,465,797
121,1987,1987-08-19,3.82,1082,116,469,806
122,1987,1987-08-20,3.85,1093,118,476,814
123,1987,1987-08-21,3.84,1103,119,479,819
124,1987,1987-08-22,3.85,1114,119,484,820
125,1987,1987-08-23,3.84,1122,120,487,833
126,1987,1987-08-24,3.82,1127,120,488,841
127,1987,1987-08-25,3.81,1133,120,490,845
128,1987,1987-08-26,3.78,1138,120,490,853
129,1987,1987-08-28,3.78,1145,121,494,858
130,1987,1987-08-29,3.76,1153,121,495,861
131,1987,1987-08-30,3.77,1162,122,500,866
132,1987,1987-08-31,3.74,1167,122,500,870
133,1987,1987-09-01,3.72,1176,122,502,877
134,1987,1987-09-02,3.75,1187,123,509,882
135,1987,1987-09-04,3.73,1192,125,511,887
136,1987,1987-09-05,3.71,1203,125,512,900
137,1987,1987-09-06,3.69,1205,125,513,903
138,1987,1987-09-07,3.7,1213,127,517,909
139,1987,1987-09-08,3.69,1223,127,519,916
140,1987,1987-09-09,3.69,1232,128,523,924
141,1987,1987-09-11,3.7,1241,128,527,927
142,1987,1987-09-12,3.68,1247,128,528,929
143,1987,1987-09-13,3.66,1253,128,529,932
144,1987,1987-09-14,3.65,1259,129,532,938
145,1987,1987-09-15,3.65,1268,131,535,944
146,1987,1987-09-16,3.63,1272,132,536,947
147,1987,1987-09-17,3.61,1274,132,536,952
148,1987,1987-09-19,3.59,1284,133,537,957
149,1987,1987-09-20,3.63,1295,136,547,965
150,1987,1987-09-21,3.64,1305,136,551,970
151,1987,1987-09-22,3.64,1312,138,555,980
152,1987,1987-09-23,3.66,1327,139,562,986
153,1987,1987-09-25,3.64,1337,139,563,990
154,1987,1987-09-26,3.68,1350,140,572,994
155,1987,1987-09-27,3.69,1357,141,577,1002
156,1987,1987-09-28,3.69,1367,142,581,1007
157,1987,1987-09-29,3.69,1373,143,584,1010
158,1987,1987-09-30,3.66,1379,143,584,1018
159,1987,1987-10-01,3.67,1389,143,589,1020
160,1987,1987-10-02,3.68,1397,143,594,1027
161,1987,1987-10-03,3.68,1402,144,597,1032
162,1987,1987-10-04,3.68,1407,146,601,1038
1,1986,1986-04-08,3.0,5,1,3,8
2,1986,1986-04-09,2.0,12,1,4,13
3,1986,1986-04-10,2.77,18,1,8,22
4,1986,1986-04-11,3.79,31,2,16,33
5,1986,1986-04-12,4.04,39,3,22,41
6,1986,1986-04-13,3.79,48,5,24,47
7,1986,1986-04-15,4.36,58,9,32,54
8,1986,1986-04-16,4.32,65,9,36,62
9,1986,1986-04-17,3.96,70,9,37,67
10,1986,1986-04-18,3.68,73,10,38,72
11,1986,1986-04-19,3.79,86,10,43,77
12,1986,1986-04-20,3.49,91,10,43,81
13,1986,1986-04-21,3.3,94,11,44,88
14,1986,1986-04-22,3.28,99,12,47,94
15,1986,1986-04-23,3.39,109,14,52,97
16,1986,1986-04-25,3.62,122,16,60,104
17,1986,1986-04-26,3.5,127,17,62,116
18,1986,1986-04-27,3.6,136,19,67,122
19,1986,1986-04-28,3.51,147,19,70,131
20,1986,1986-04-29,3.35,150,19,70,134
21,1986,1986-04-30,3.28,161,20,73,143
22,1986,1986-05-01,3.4,174,20,79,146
23,1986,1986-05-02,3.5,186,20,85,150
24,1986,1986-05-03,3.6,196,22,91,157
25,1986,,3.49,201,23,92,161
26,1986,,3.4,208,23,93,168
27,1986,1986-05-06,3.35,215,23,95,173
28,1986,1986-05-07,3.4,226,24,100,177
29,1986,1986-05-08,3.57,237,24,108,183
30,1986,1986-05-09,3.47,244,24,109,188
31,1986,1986-05-10,3.56,252,24,115,194
32,1986,1986-05-11,3.53,258,24,117,199
33,1986,1986-05-13,3.54,266,25,121,203
34,1986,1986-05-14,3.53,277,27,124,204
35,1986,1986-05-16,3.46,286,27,125,209
36,1986,1986-05-17,3.53,298,30,131,219
37,1986,1986-05-18,3.46,303,30,132,228
38,1986,1986-05-20,3.4,307,30,133,235
39,1986,1986-05-21,3.49,318,30,140,242
40,1986,1986-05-22,3.45,320,31,142,248
41,1986,1986-05-23,3.46,326,33,146,254
42,1986,1986-05-24,3.52,337,35,152,261
43,1986,1986-05-25,3.51,341,36,155,268
44,1986,1986-05-27,3.55,350,37,160,275
45,1986,1986-05-28,3.55,358,37,163,282
46,1986,1986-05-29,3.58,366,38,168,289
47,1986,1986-05-30,3.65,373,39,175,294
48,1986,1986-05-31,3.64,381,40,178,298
49,1986,1986-06-01,3.62,388,41,181,301
50,1986,1986-06-03,3.67,397,42,187,307
51,1986,1986-06-04,3.62,405,42,188,313
52,1986,1986-06-06,3.63,413,42,192,320
53,1986,1986-06-07,3.6,421,44,194,328
54,1986,,3.62,432,45,199,331
55,1986,,3.57,438,45,200,339
56,1986,1986-06-10,3.51,441,45,200,344
57,1986,1986-06-11,3.48,446,47,202,348
58,1986,1986-06-12,3.46,452,48,204,354
59,1986,1986-06-13,3.42,455,48,205,359
60,1986,1986-06-14,3.48,461,49,212,364
61,1986,1986-06-15,3.46,470,49,214,372
62,1986,1986-06-16,3.47,478,50,218,376
63,1986,1986-06-17,3.55,491,51,226,385
64,1986,1986-06-18,3.54,499,53,229,390
65,1986,1986-06-19,3.6,509,55,236,393
66,1986,1986-06-20,3.56,511,56,237,401
67,1986,1986-06-21,3.52,518,57,238,408
68,1986,,3.5,525,58,240,415
69,1986,,3.48,532,58,242,423
70,1986,1986-06-23,3.45,535,58,243,426
71,1986,1986-06-24,3.44,542,58,246,429
72,1986,1986-06-25,3.42,547,58,248,436
73,1986,1986-06-27,3.43,557,59,253,448
74,1986,1986-06-28,3.39,563,60,254,451
75,1986,1986-06-29,3.41,573,60,258,454
76,1986,1986-06-30,3.42,586,61,262,458
77,1986,1986-07-01,3.43,594,62,267,466
78,1986,1986-07-02,3.48,601,64,274,476
79,1986,1986-07-03,3.44,605,64,274,480
80,1986,1986-07-04,3.41,610,64,275,483
81,1986,1986-07-05,3.45,616,65,282,492
82,1986,1986-07-06,3.44,626,65,285,500
83,1986,1986-07-08,3.45,633,67,289,505
84,1986,1986-07-09,3.45,640,67,293,511
85,1986,1986-07-10,3.45,650,68,296,516
86,1986,1986-07-11,3.47,664,70,301,522
87,1986,1986-07-12,3.44,671,71,302,527
88,1986,1986-07-13,3.43,678,72,305,528
89,1986,1986-07-17,3.43,687,72,308,529
90,1986,1986-07-18,3.42,693,72,310,534
91,1986,1986-07-19,3.5,708,76,321,544
92,1986,1986-07-20,3.5,715,76,324,552
93,1986,1986-07-21,3.54,724,78,331,554
94,1986,1986-07-22,3.6,738,79,340,556
95,1986,1986-07-23,3.61,744,79,344,561
96,1986,1986-07-25,3.6,751,81,347,567
97,1986,1986-07-26,3.57,755,81,347,574
98,1986,1986-07-27,3.6,764,82,353,581
99,1986,1986-07-28,3.57,771,82,354,589
100,1986,1986-07-29,3.56,777,82,356,597
101,1986,1986-07-30,3.56,785,82,359,603
102,1986,1986-07-31,3.53,791,83,360,612
103,1986,1986-08-01,3.51,798,84,361,618
104,1986,1986-08-02,3.52,806,84,366,626
105,1986,1986-08-03,3.53,815,85,370,633
106,1986,1986-08-04,3.51,820,85,372,639
107,1986,1986-08-05,3.58,829,85,383,645
108,1986,1986-08-06,3.54,836,85,384,650
109,1986,1986-08-08,3.55,846,87,388,654
110,1986,1986-08-09,3.54,857,88,391,663
111,1986,1986-08-10,3.54,865,89,394,671
112,1986,1986-08-11,3.53,878,89,397,678
113,1986,1986-08-12,3.5,884,89,397,683
114,1986,1986-08-13,3.54,895,90,405,686
115,1986,1986-08-14,3.53,906,90,407,692
116,1986,1986-08-15,3.51,913,90,408,704
117,1986,1986-08-16,3.53,923,90,414,709
118,1986,1986-08-17,3.51,934,91,415,711
119,1986,1986-08-19,3.53,947,93,421,721
120,1986,1986-08-20,3.51,955,94,422,726
121,1986,1986-08-21,3.53,966,95,428,733
122,1986,1986-08-22,3.53,975,96,432,737
123,1986,1986-08-23,3.53,982,96,435,744
124,1986,1986-08-24,3.51,986,96,436,749
125,1986,1986-08-25,3.52,996,96,441,756
126,1986,1986-08-26,3.48,998,96,441,766
127,1986,1986-08-27,3.47,1003,96,443,771
128,1986,1986-08-29,3.49,1014,96,449,778
129,1986,1986-08-30,3.51,1020,98,454,781
130,1986,1986-08-31,3.52,1027,100,458,791
131,1986,1986-09-01,3.53,1035,100,463,797
132,1986,1986-09-02,3.53,1044,100,466,801
133,1986,1986-09-03,3.52,1050,100,469,807
134,1986,1986-09-04,3.53,1056,101,473,811
135,1986,1986-09-05,3.53,1065,101,476,817
136,1986,1986-09-06,3.52,1071,101,478,822
137,1986,1986-09-07,3.49,1073,101,478,831
138,1986,1986-09-08,3.49,1080,102,481,835
139,1986,1986-09-09,3.46,1087,102,481,839
140,1986,1986-09-10,3.52,1105,105,492,843
141,1986,1986-09-11,3.5,1110,105,493,851
142,1986,1986-09-12,3.49,1119,107,495,863
143,1986,1986-09-13,3.49,1124,108,499,866
144,1986,1986-09-14,3.47,1132,109,499,873
145,1986,1986-09-16,3.45,1141,109,500,883
146,1986,1986-09-17,3.46,1152,111,505,891
147,1986,1986-09-19,3.44,1156,111,505,895
148,1986,1986-09-20,3.43,1163,111,507,901
149,1986,1986-09-21,3.42,1169,111,509,907
150,1986,1986-09-22,3.42,1179,112,512,912
151,1986,1986-09-23,3.43,1191,112,517,918
152,1986,1986-09-24,3.43,1198,113,520,922
153,1986,1986-09-25,3.42,1208,114,522,930
154,1986,1986-09-26,3.4,1211,114,522,938
155,1986,1986-09-27,3.4,1218,116,525,946
156,1986,1986-09-28,3.39,1226,117,529,955
157,1986,1986-09-30,3.38,1232,117,532,961
158,1986,1986-10-01,3.39,1241,119,537,967
159,1986,1986-10-02,3.38,1245,120,539,977
160,1986,1986-10-03,3.37,1252,121,540,984
161,1986,1986-10-04,3.36,1257,121,542,986
162,1986,1986-10-05,3.35,1264,121,544,992
1,1985,1985-04-09,2.0,8,0,2,5
2,1985,1985-04-10,2.0,19,0,4,12
3,1985,1985-04-12,1.67,27,1,5,17
4,1985,1985-04-13,1.54,31,2,6,22
5,1985,1985-04-14,2.05,42,2,10,28
6,1985,1985-04-15,3.12,55,5,18,28
7,1985,1985-04-16,3.0,63,5,20,33
8,1985,1985-04-18,2.99,72,5,23,39
9,1985,1985-04-19,3.14,82,5,27,45
10,1985,1985-04-20,2.95,88,5,28,48
11,1985,1985-04-21,2.8,91,5,29,53
12,1985,1985-04-22,2.79,96,7,32,58
13,1985,1985-04-23,2.56,103,7,32,68
14,1985,1985-04-24,2.52,110,8,34,75
15,1985,1985-04-25,2.55,115,9,37,81
16,1985,1985-04-26,2.65,125,11,41,91
17,1985,1985-04-27,2.61,133,12,43,98
18,1985,1985-04-28,2.49,141,12,44,106
19,1985,1985-04-30,2.53,151,12,47,108
20,1985,1985-05-01,2.51,156,12,49,113
21,1985,1985-05-03,2.79,165,14,57,122
22,1985,1985-05-04,2.91,178,14,62,132
23,1985,1985-05-05,2.78,184,14,62,138
24,1985,1985-05-06,2.88,195,14,67,141
25,1985,1985-05-07,2.84,202,14,69,147
26,1985,1985-05-08,2.77,207,15,70,152
27,1985,1985-05-09,2.63,211,15,70,162
28,1985,1985-05-10,2.71,219,15,75,166
29,1985,1985-05-11,2.93,231,16,84,170
30,1985,1985-05-12,2.96,240,17,88,180
31,1985,1985-05-14,2.9,245,18,89,186
32,1985,1985-05-15,2.9,253,18,92,191
33,1985,1985-05-17,2.85,262,19,94,197
34,1985,1985-05-18,2.79,266,20,95,204
35,1985,1985-05-19,2.71,271,20,95,208
36,1985,1985-05-20,2.7,277,20,97,216
37,1985,1985-05-21,2.69,283,20,99,223
38,1985,1985-05-22,2.65,292,20,100,231
39,1985,1985-05-24,2.64,298,22,102,237
40,1985,1985-05-25,2.65,307,23,105,240
41,1985,1985-05-26,2.67,312,23,108,245
42,1985,1985-05-27,2.63,319,23,109,249
43,1985,1985-05-29,2.66,325,23,113,253
44,1985,1985-05-30,2.62,331,24,114,258
45,1985,1985-05-31,2.61,336,25,116,266
46,1985,1985-06-01,2.57,344,25,117,273
47,1985,1985-06-02,2.54,345,25,118,282
48,1985,1985-06-03,2.47,355,25,119,295
49,1985,1985-06-04,2.42,361,25,119,302
50,1985,1985-06-05,2.49,373,25,125,304
51,1985,1985-06-07,2.53,380,25,129,307
52,1985,1985-06-08,2.54,385,25,132,310
53,1985,1985-06-09,2.6,395,26,137,313
